entityName,metric.type,metric.count,metric.amount,year,quarter,state
alappuzha,TOTAL,755556,942056560.3210676,2020,2,kerala
682016,TOTAL,1783976,4560849554.441608,2020,2,kerala
680001,TOTAL,380483,1000017282.7133591,2020,2,kerala
682003,TOTAL,255872,614649926.1720719,2020,2,kerala
695001,TOTAL,242530,577245769.771527,2020,2,kerala
682036,TOTAL,194815,457541254.44450635,2020,2,kerala
673032,TOTAL,188347,455019619.74895096,2020,2,kerala
686001,TOTAL,141765,390990529.12594193,2020,2,kerala
682042,TOTAL,125297,205983157.9332561,2020,2,kerala
676504,TOTAL,118227,266272942.52741966,2020,2,kerala
682038,TOTAL,73188,141011603.52223673,2020,2,kerala
ernakulam,TOTAL,5931363,11683184896.523336,2020,3,kerala
kozhikode,TOTAL,2170142,3948266707.5358214,2020,3,kerala
thiruvananthapuram,TOTAL,2081035,3493171877.8317666,2020,3,kerala
malappuram,TOTAL,1898768,3664780939.0939474,2020,3,kerala
thrissur,TOTAL,1849073,3785405397.4936147,2020,3,kerala
kollam,TOTAL,1338722,2289595646.9909644,2020,3,kerala
kannur,TOTAL,1278504,2162452906.343422,2020,3,kerala
palakkad,TOTAL,1116331,2004283358.564612,2020,3,kerala
alappuzha,TOTAL,1034921,1556781058.1512263,2020,3,kerala
kottayam,TOTAL,1001447,1888052939.6003127,2020,3,kerala
682016,TOTAL,1781390,4453697066.566498,2020,3,kerala
682003,TOTAL,640704,1612014283.7124972,2020,3,kerala
680001,TOTAL,508929,1502501615.7469406,2020,3,kerala
673032,TOTAL,276784,665919817.8057573,2020,3,kerala
676504,TOTAL,260256,652353313.7491207,2020,3,kerala
686001,TOTAL,210014,593347550.8452176,2020,3,kerala
691001,TOTAL,175285,426945129.9104941,2020,3,kerala
682042,TOTAL,165204,218212462.74966913,2020,3,kerala
695001,TOTAL,162293,376286363.8690087,2020,3,kerala
682024,TOTAL,124208,175719166.3823725,2020,3,kerala
ernakulam,TOTAL,8950159,14375193240.80718,2020,4,kerala
kozhikode,TOTAL,3436777,5728144598.801697,2020,4,kerala
thiruvananthapuram,TOTAL,3376010,5574649734.488936,2020,4,kerala
malappuram,TOTAL,2988328,5198015036.320328,2020,4,kerala
thrissur,TOTAL,2628494,5026840469.302741,2020,4,kerala
kannur,TOTAL,1966681,3368866047.27071,2020,4,kerala
kollam,TOTAL,1917078,3346551214.334015,2020,4,kerala
palakkad,TOTAL,1675633,3102276857.5431166,2020,4,kerala
alappuzha,TOTAL,1562242,2495781952.4534736,2020,4,kerala
kottayam,TOTAL,1486474,2688432124.5928073,2020,4,kerala
682016,TOTAL,1782552,3715184494.2862844,2020,4,kerala
682003,TOTAL,661831,1417045188.1926427,2020,4,kerala
680001,TOTAL,522431,1353324495.5291076,2020,4,kerala
673032,TOTAL,345569,653148567.7994026,2020,4,kerala
682042,TOTAL,318495,335094355.14334625,2020,4,kerala
682024,TOTAL,295043,344493499.72119534,2020,4,kerala
676504,TOTAL,288515,588994551.4905192,2020,4,kerala
682025,TOTAL,243156,281190848.0585133,2020,4,kerala
695001,TOTAL,242334,473317381.2414259,2020,4,kerala
682020,TOTAL,228127,288083489.1507693,2020,4,kerala
ernakulam,TOTAL,13390058,18947291978.111584,2021,1,kerala
kozhikode,TOTAL,4287518,6990433691.332143,2021,1,kerala
malappuram,TOTAL,4147591,6618671647.034931,2021,1,kerala
thiruvananthapuram,TOTAL,3878020,6358411606.613166,2021,1,kerala
thrissur,TOTAL,3475629,6417811869.899821,2021,1,kerala
kollam,TOTAL,2127176,3821625432.235867,2021,1,kerala
kannur,TOTAL,2044936,3708267084.541333,2021,1,kerala
palakkad,TOTAL,1892633,3654239469.7430363,2021,1,kerala
kottayam,TOTAL,1808155,3236942550.7439046,2021,1,kerala
alappuzha,TOTAL,1681817,2825682876.840207,2021,1,kerala
682016,TOTAL,4083761,6009560474.532877,2021,1,kerala
682003,TOTAL,1444566,2261928517.210402,2021,1,kerala
680001,TOTAL,1204345,2308949162.171064,2021,1,kerala
676504,TOTAL,716927,1059483084.1743395,2021,1,kerala
673032,TOTAL,700942,1059786486.5001254,2021,1,kerala
686001,TOTAL,445178,778875578.6139554,2021,1,kerala
695001,TOTAL,426500,788333934.2269999,2021,1,kerala
682042,TOTAL,397188,406369035.08084226,2021,1,kerala
682024,TOTAL,380649,397157582.78983474,2021,1,kerala
691001,TOTAL,351230,655067359.0204828,2021,1,kerala
ernakulam,TOTAL,14177054,19704497753.319965,2021,2,kerala
kozhikode,TOTAL,4726028,7499008472.489387,2021,2,kerala
malappuram,TOTAL,4693842,7117221910.053398,2021,2,kerala
thiruvananthapuram,TOTAL,4154572,6743334746.137385,2021,2,kerala
thrissur,TOTAL,3881737,6752401585.982382,2021,2,kerala
kollam,TOTAL,2534369,4330614971.237995,2021,2,kerala
kannur,TOTAL,2477621,4226966852.6657553,2021,2,kerala
palakkad,TOTAL,2232317,3954891660.8379817,2021,2,kerala
kottayam,TOTAL,2131122,3543155910.9216585,2021,2,kerala
alappuzha,TOTAL,1921008,3048000026.8000603,2021,2,kerala
682016,TOTAL,5021464,6942814062.7759,2021,2,kerala
682003,TOTAL,1734880,2526827007.4252086,2021,2,kerala
680001,TOTAL,1450332,2634779334.830291,2021,2,kerala
676504,TOTAL,797106,1132559461.3820748,2021,2,kerala
673032,TOTAL,719086,1159489238.655241,2021,2,kerala
686001,TOTAL,558513,942365129.8799086,2021,2,kerala
695001,TOTAL,464554,948105256.7308748,2021,2,kerala
691001,TOTAL,394496,744530500.7858074,2021,2,kerala
682042,TOTAL,364155,375682651.394161,2021,2,kerala
682036,TOTAL,306976,405113745.20460993,2021,2,kerala
ernakulam,TOTAL,19207421,26757448740.357037,2021,3,kerala
malappuram,TOTAL,6691321,10228243297.037325,2021,3,kerala
kozhikode,TOTAL,6483184,10352351671.467161,2021,3,kerala
thiruvananthapuram,TOTAL,5427449,9208113081.714626,2021,3,kerala
thrissur,TOTAL,5059971,9074305921.546795,2021,3,kerala
kollam,TOTAL,3321904,6085539500.552663,2021,3,kerala
kannur,TOTAL,3200023,5705948607.452807,2021,3,kerala
palakkad,TOTAL,2841134,5273353074.481867,2021,3,kerala
kottayam,TOTAL,2719376,4787914328.51901,2021,3,kerala
alappuzha,TOTAL,2505822,4227398745.1447935,2021,3,kerala
682016,TOTAL,6568348,9071786449.891975,2021,3,kerala
682003,TOTAL,2217365,3251612769.5628533,2021,3,kerala
680001,TOTAL,1836735,3335249297.1182175,2021,3,kerala
676504,TOTAL,1078881,1506288095.0652595,2021,3,kerala
673032,TOTAL,1078867,1708928757.630698,2021,3,kerala
686001,TOTAL,680014,1177241028.4055138,2021,3,kerala
695001,TOTAL,631261,1256822408.339543,2021,3,kerala
682042,TOTAL,512638,525900402.73725814,2021,3,kerala
691001,TOTAL,508345,1029996244.6479121,2021,3,kerala
682024,TOTAL,447797,486601759.08711857,2021,3,kerala
ernakulam,TOTAL,25306923,32778937436.49068,2021,4,kerala
malappuram,TOTAL,8689226,12215744694.721281,2021,4,kerala
kozhikode,TOTAL,8306264,12437421004.466856,2021,4,kerala
thiruvananthapuram,TOTAL,6802679,10882144450.411564,2021,4,kerala
thrissur,TOTAL,6471411,10748756930.39449,2021,4,kerala
kannur,TOTAL,4171542,6945109953.226888,2021,4,kerala
kollam,TOTAL,4107417,7277474405.384279,2021,4,kerala
palakkad,TOTAL,3813936,6473706354.941971,2021,4,kerala
kottayam,TOTAL,3504049,5843770525.961052,2021,4,kerala
alappuzha,TOTAL,3177335,5086522403.521093,2021,4,kerala
682016,TOTAL,8930087,11255618548.128666,2021,4,kerala
682003,TOTAL,2715548,3744658866.7402086,2021,4,kerala
680001,TOTAL,2199213,3766168323.3930664,2021,4,kerala
676504,TOTAL,1341706,1697783536.4031794,2021,4,kerala
673032,TOTAL,1273522,1911121015.3320866,2021,4,kerala
686001,TOTAL,832169,1380578481.4536495,2021,4,kerala
695001,TOTAL,782037,1476373896.6673515,2021,4,kerala
682042,TOTAL,691491,679531756.4620703,2021,4,kerala
691001,TOTAL,622328,1310012684.394854,2021,4,kerala
682024,TOTAL,620902,641748823.1239398,2021,4,kerala
leh ladakh,TOTAL,4845,9101926.692070464,2018,1,ladakh
kargil,TOTAL,1244,3430931.079044319,2018,1,ladakh
194104,TOTAL,2020,3828955.0065869302,2018,1,ladakh
194101,TOTAL,1308,2687004.1412541345,2018,1,ladakh
194107,TOTAL,907,1172438.2670770823,2018,1,ladakh
194201,TOTAL,453,730331.760636051,2018,1,ladakh
194703,TOTAL,343,784034.4341519758,2018,1,ladakh
194105,TOTAL,285,372502.50856631674,2018,1,ladakh
194103,TOTAL,270,1458140.4024246996,2018,1,ladakh
194102,TOTAL,214,392108.37107729935,2018,1,ladakh
194109,TOTAL,125,422287.51846363675,2018,1,ladakh
194106,TOTAL,98,215194.16782998943,2018,1,ladakh
leh ladakh,TOTAL,10969,33164160.35287711,2018,2,ladakh
kargil,TOTAL,4041,14170742.18486436,2018,2,ladakh
194104,TOTAL,3729,8309267.261285865,2018,2,ladakh
194101,TOTAL,3139,10904079.132593857,2018,2,ladakh
194107,TOTAL,2134,7552290.20406978,2018,2,ladakh
194201,TOTAL,1555,4664125.294900896,2018,2,ladakh
194102,TOTAL,1128,4752049.045722285,2018,2,ladakh
194103,TOTAL,918,3310614.596084082,2018,2,ladakh
194703,TOTAL,888,2718526.7713195444,2018,2,ladakh
194105,TOTAL,827,2883469.174699771,2018,2,ladakh
194109,TOTAL,276,501323.52715195087,2018,2,ladakh
194401,TOTAL,204,1090861.431970323,2018,2,ladakh
leh ladakh,TOTAL,18715,63917843.16930765,2018,3,ladakh
kargil,TOTAL,6149,20173133.975538384,2018,3,ladakh
194104,TOTAL,5788,17149541.916428685,2018,3,ladakh
194101,TOTAL,5432,19310453.105081312,2018,3,ladakh
194107,TOTAL,3831,13059921.36487846,2018,3,ladakh
194201,TOTAL,2473,8488742.36002268,2018,3,ladakh
194102,TOTAL,1768,6866676.271421243,2018,3,ladakh
194103,TOTAL,1439,4467492.064714355,2018,3,ladakh
194105,TOTAL,1439,2723488.3925920613,2018,3,ladakh
194703,TOTAL,1238,5352984.614705656,2018,3,ladakh
194106,TOTAL,883,4038015.800257112,2018,3,ladakh
194401,TOTAL,285,1775235.1133856145,2018,3,ladakh
leh ladakh,TOTAL,26838,103879000.36170287,2018,4,ladakh
kargil,TOTAL,8373,31643842.130934663,2018,4,ladakh
194104,TOTAL,9100,32131162.602099724,2018,4,ladakh
194101,TOTAL,6526,23776399.24644202,2018,4,ladakh
194107,TOTAL,5228,21335611.27194267,2018,4,ladakh
194201,TOTAL,3905,16456855.181821305,2018,4,ladakh
194103,TOTAL,2115,7315736.670264327,2018,4,ladakh
194105,TOTAL,2051,7670728.188730611,2018,4,ladakh
194703,TOTAL,1965,9248371.782299018,2018,4,ladakh
194102,TOTAL,1799,6137851.003826457,2018,4,ladakh
194106,TOTAL,1181,5266777.983922208,2018,4,ladakh
194401,TOTAL,693,3798802.3885751935,2018,4,ladakh
leh ladakh,TOTAL,36320,118531360.44614574,2019,1,ladakh
kargil,TOTAL,9825,34328560.502981424,2019,1,ladakh
194104,TOTAL,12861,37420302.93301695,2019,1,ladakh
194101,TOTAL,8237,27117055.584492594,2019,1,ladakh
194107,TOTAL,6588,22466686.401635446,2019,1,ladakh
194201,TOTAL,5019,17060651.132651757,2019,1,ladakh
194105,TOTAL,2632,7337898.631565983,2019,1,ladakh
194103,TOTAL,2503,8164147.918660348,2019,1,ladakh
194102,TOTAL,2041,7680518.289965478,2019,1,ladakh
194703,TOTAL,1885,8137333.010003834,2019,1,ladakh
194106,TOTAL,1541,4488942.049262468,2019,1,ladakh
194401,TOTAL,1370,6217803.825260316,2019,1,ladakh
leh ladakh,TOTAL,53483,201775862.19993445,2019,2,ladakh
kargil,TOTAL,15289,57479644.79749023,2019,2,ladakh
194104,TOTAL,17735,63295020.36014056,2019,2,ladakh
194101,TOTAL,14988,56876989.833605215,2019,2,ladakh
194201,TOTAL,7906,28898155.1417718,2019,2,ladakh
194107,TOTAL,6499,24856852.82102184,2019,2,ladakh
194102,TOTAL,4231,15822043.828588601,2019,2,ladakh
194103,TOTAL,3828,15210861.508913623,2019,2,ladakh
194105,TOTAL,3074,10966869.641619151,2019,2,ladakh
194703,TOTAL,2941,10821285.393593328,2019,2,ladakh
194401,TOTAL,2568,13012100.063231185,2019,2,ladakh
194106,TOTAL,2228,7407619.436965435,2019,2,ladakh
leh ladakh,TOTAL,78541,283288473.20134807,2019,3,ladakh
kargil,TOTAL,13855,47841053.992474176,2019,3,ladakh
194104,TOTAL,23502,77525803.43935364,2019,3,ladakh
194101,TOTAL,22448,87032254.92826144,2019,3,ladakh
194201,TOTAL,13706,46090802.91709252,2019,3,ladakh
194107,TOTAL,8879,29420436.345316596,2019,3,ladakh
194401,TOTAL,4366,21531295.988504905,2019,3,ladakh
194102,TOTAL,4213,14724824.542575972,2019,3,ladakh
194103,TOTAL,3540,13317912.313421423,2019,3,ladakh
194106,TOTAL,3475,12437364.821673151,2019,3,ladakh
194105,TOTAL,2414,7630850.000177934,2019,3,ladakh
194703,TOTAL,2183,8856068.892083729,2019,3,ladakh
leh ladakh,TOTAL,79404,302589608.5910406,2019,4,ladakh
kargil,TOTAL,5302,22099751.43707087,2019,4,ladakh
194104,TOTAL,25677,93804173.45136118,2019,4,ladakh
194101,TOTAL,19933,73175814.12544616,2019,4,ladakh
194201,TOTAL,12715,46549944.532595575,2019,4,ladakh
194107,TOTAL,8728,34212482.94557621,2019,4,ladakh
194401,TOTAL,5372,23507363.88592691,2019,4,ladakh
194106,TOTAL,4376,18102525.169971935,2019,4,ladakh
,TOTAL,2014,10098656.16799601,2019,4,ladakh
194103,TOTAL,1521,7432483.4391312525,2019,4,ladakh
194109,TOTAL,1035,4422891.100558474,2019,4,ladakh
194102,TOTAL,903,4245135.133525687,2019,4,ladakh
leh ladakh,TOTAL,92250,308889816.71047306,2020,1,ladakh
kargil,TOTAL,24169,68749860.73527025,2020,1,ladakh
194104,TOTAL,30289,94929393.76009162,2020,1,ladakh
194101,TOTAL,22693,75287768.73591267,2020,1,ladakh
194201,TOTAL,13298,46293557.9571719,2020,1,ladakh
194107,TOTAL,10562,35975794.00399302,2020,1,ladakh
194103,TOTAL,6375,18421217.781011183,2020,1,ladakh
194401,TOTAL,6291,23314389.37033766,2020,1,ladakh
194106,TOTAL,5017,17311696.59900993,2020,1,ladakh
194703,TOTAL,4869,15014498.55526915,2020,1,ladakh
194102,TOTAL,4520,13380518.82518247,2020,1,ladakh
194105,TOTAL,4084,12257718.474653965,2020,1,ladakh
leh ladakh,TOTAL,116607,398378484.5171527,2020,2,ladakh
kargil,TOTAL,38403,125414514.13487196,2020,2,ladakh
194104,TOTAL,38688,129402815.08383374,2020,2,ladakh
194101,TOTAL,27753,94716572.92702219,2020,2,ladakh
194201,TOTAL,17285,55812009.496215954,2020,2,ladakh
194107,TOTAL,13133,43976698.09230614,2020,2,ladakh
194103,TOTAL,9288,32883827.747635525,2020,2,ladakh
194401,TOTAL,8670,33734198.393975794,2020,2,ladakh
194102,TOTAL,8264,30947937.286563996,2020,2,ladakh
194105,TOTAL,7237,21165123.923762888,2020,2,ladakh
194703,TOTAL,7031,23692276.11660263,2020,2,ladakh
194106,TOTAL,5244,17771134.590414867,2020,2,ladakh
leh ladakh,TOTAL,174514,652346606.2279811,2020,3,ladakh
kargil,TOTAL,53708,183140893.83021227,2020,3,ladakh
194104,TOTAL,53009,195759175.21942508,2020,3,ladakh
194101,TOTAL,36318,125762209.10383196,2020,3,ladakh
194201,TOTAL,33208,131788417.2799292,2020,3,ladakh
194107,TOTAL,21812,80911251.92241782,2020,3,ladakh
194102,TOTAL,13177,50193271.97390421,2020,3,ladakh
194103,TOTAL,13164,48682989.29905912,2020,3,ladakh
194401,TOTAL,11567,51535510.95584342,2020,3,ladakh
194105,TOTAL,9087,31090704.288437817,2020,3,ladakh
194106,TOTAL,8926,29595203.92357209,2020,3,ladakh
194703,TOTAL,8098,28106789.559085622,2020,3,ladakh
leh ladakh,TOTAL,252454,869280793.9100087,2020,4,ladakh
kargil,TOTAL,79680,242682676.5979519,2020,4,ladakh
194104,TOTAL,79598,265446627.74241495,2020,4,ladakh
194101,TOTAL,53569,186455975.80271304,2020,4,ladakh
194201,TOTAL,40398,145874101.04263115,2020,4,ladakh
194107,TOTAL,28650,101994102.20863494,2020,4,ladakh
194103,TOTAL,19884,63335720.984377906,2020,4,ladakh
194401,TOTAL,19253,76107254.40349069,2020,4,ladakh
194102,TOTAL,17941,61946061.18721973,2020,4,ladakh
194106,TOTAL,13802,37001878.32567723,2020,4,ladakh
,TOTAL,13717,36711603.92132313,2020,4,ladakh
194703,TOTAL,12137,41598849.489292465,2020,4,ladakh
leh ladakh,TOTAL,216659,801921555.5582755,2021,1,ladakh
kargil,TOTAL,58756,181498257.68860364,2021,1,ladakh
194104,TOTAL,69922,253778842.65696287,2021,1,ladakh
194101,TOTAL,52241,188584750.97759098,2021,1,ladakh
194201,TOTAL,32349,131455088.778226,2021,1,ladakh
194107,TOTAL,20479,75239570.32924883,2021,1,ladakh
194401,TOTAL,20189,78630023.24266252,2021,1,ladakh
194103,TOTAL,17261,50249657.8673976,2021,1,ladakh
194102,TOTAL,11397,36877688.47584062,2021,1,ladakh
194703,TOTAL,9665,35542116.58772261,2021,1,ladakh
194106,TOTAL,9664,29369812.53538941,2021,1,ladakh
194105,TOTAL,9247,30460098.458588008,2021,1,ladakh
leh ladakh,TOTAL,307802,1142273759.759401,2021,2,ladakh
kargil,TOTAL,91914,284985335.7109178,2021,2,ladakh
194104,TOTAL,97554,344092221.32634246,2021,2,ladakh
194101,TOTAL,82253,290945382.6748371,2021,2,ladakh
194201,TOTAL,46730,184021708.64330217,2021,2,ladakh
194107,TOTAL,27961,104196961.24413434,2021,2,ladakh
194401,TOTAL,27469,110348436.69281757,2021,2,ladakh
194103,TOTAL,23768,73062107.06852457,2021,2,ladakh
194102,TOTAL,23109,81915521.2458953,2021,2,ladakh
194105,TOTAL,15290,45575936.5836569,2021,2,ladakh
194106,TOTAL,13320,43934602.79987593,2021,2,ladakh
194703,TOTAL,11776,37349775.978450835,2021,2,ladakh
leh ladakh,TOTAL,462038,1769463336.5355487,2021,3,ladakh
kargil,TOTAL,128949,444521407.39904046,2021,3,ladakh
194101,TOTAL,158592,609875579.7552676,2021,3,ladakh
194104,TOTAL,134590,453246271.94474024,2021,3,ladakh
194201,TOTAL,64437,269863008.4168567,2021,3,ladakh
194401,TOTAL,37043,160850348.114331,2021,3,ladakh
194103,TOTAL,34363,122408757.75828159,2021,3,ladakh
194102,TOTAL,33291,125474392.07742149,2021,3,ladakh
194107,TOTAL,33031,130954307.98520905,2021,3,ladakh
194105,TOTAL,21767,68952692.57986437,2021,3,ladakh
194106,TOTAL,17972,58698289.91442717,2021,3,ladakh
194703,TOTAL,16103,57215433.30702903,2021,3,ladakh
leh ladakh,TOTAL,495230,1736886845.1005516,2021,4,ladakh
kargil,TOTAL,134957,416648293.6797176,2021,4,ladakh
194104,TOTAL,152915,482150693.80578053,2021,4,ladakh
194101,TOTAL,145867,501529595.87825036,2021,4,ladakh
194201,TOTAL,74027,274189707.01169163,2021,4,ladakh
194401,TOTAL,43146,168530928.8720181,2021,4,ladakh
194107,TOTAL,38000,139391735.73762026,2021,4,ladakh
194103,TOTAL,36689,112442870.84496419,2021,4,ladakh
194102,TOTAL,31783,110979297.21193558,2021,4,ladakh
194105,TOTAL,22207,67216234.07271755,2021,4,ladakh
194703,TOTAL,21830,68873210.48487522,2021,4,ladakh
194106,TOTAL,17704,56842594.13239838,2021,4,ladakh
lakshadweep,TOTAL,778,1928611.1808777403,2018,1,lakshadweep
682551,TOTAL,455,1185781.9836028952,2018,1,lakshadweep
682557,TOTAL,126,306892.6263795968,2018,1,lakshadweep
682555,TOTAL,112,315190.9630783282,2018,1,lakshadweep
682556,TOTAL,36,65846.34124138596,2018,1,lakshadweep
682559,TOTAL,30,50800.07325442073,2018,1,lakshadweep
682558,TOTAL,17,4038.9405583495122,2018,1,lakshadweep
682552,TOTAL,2,60.25276276346384,2018,1,lakshadweep
lakshadweep,TOTAL,2132,6187809.539400538,2018,2,lakshadweep
682551,TOTAL,1424,3906194.940106515,2018,2,lakshadweep
682555,TOTAL,296,1089183.5393228563,2018,2,lakshadweep
682557,TOTAL,195,510331.3790839945,2018,2,lakshadweep
682559,TOTAL,110,383860.1558654683,2018,2,lakshadweep
682552,TOTAL,53,209750.58477834408,2018,2,lakshadweep
682556,TOTAL,39,69725.9554841474,2018,2,lakshadweep
682554,TOTAL,8,3622.7656284776417,2018,2,lakshadweep
682558,TOTAL,7,15140.219130735284,2018,2,lakshadweep
lakshadweep,TOTAL,1703,4339032.311985849,2018,3,lakshadweep
682551,TOTAL,698,1556188.1663251773,2018,3,lakshadweep
682555,TOTAL,412,1291876.1535955975,2018,3,lakshadweep
682557,TOTAL,190,516103.47576152685,2018,3,lakshadweep
682552,TOTAL,159,477561.31073856784,2018,3,lakshadweep
682559,TOTAL,97,309504.5523544409,2018,3,lakshadweep
682556,TOTAL,69,80265.42554576742,2018,3,lakshadweep
682558,TOTAL,66,97766.19755502306,2018,3,lakshadweep
682554,TOTAL,12,9767.030109748282,2018,3,lakshadweep
lakshadweep,TOTAL,1642,4463213.698222831,2018,4,lakshadweep
682555,TOTAL,759,2004526.4450636166,2018,4,lakshadweep
682557,TOTAL,301,1111395.751799847,2018,4,lakshadweep
682551,TOTAL,186,445814.1111709622,2018,4,lakshadweep
682559,TOTAL,143,278949.5883209809,2018,4,lakshadweep
682552,TOTAL,118,416078.0738062297,2018,4,lakshadweep
682556,TOTAL,108,152911.93502748723,2018,4,lakshadweep
682558,TOTAL,23,40153.84242561775,2018,4,lakshadweep
682554,TOTAL,4,13383.950608090268,2018,4,lakshadweep
lakshadweep,TOTAL,2481,8786130.479338996,2019,1,lakshadweep
682555,TOTAL,1321,4054159.611482283,2019,1,lakshadweep
682557,TOTAL,428,2021015.4004817172,2019,1,lakshadweep
682551,TOTAL,203,634895.5735906198,2019,1,lakshadweep
682559,TOTAL,193,1293390.6740748046,2019,1,lakshadweep
682552,TOTAL,150,446817.8958588181,2019,1,lakshadweep
682556,TOTAL,109,148186.41259568086,2019,1,lakshadweep
682558,TOTAL,58,147707.05723281612,2019,1,lakshadweep
682554,TOTAL,19,39957.8540222548,2019,1,lakshadweep
lakshadweep,TOTAL,2926,9242524.13698889,2019,2,lakshadweep
